[Epoch 1/160][Iter 290/1848][lr 0.000000][Loss: obj 7.94 || cls 31.23 || reg 16.02 || size 448 || time: 10.46]
[Epoch 1/160][Iter 300/1848][lr 0.000000][Loss: obj 6.08 || cls 26.95 || reg 14.04 || size 320 || time: 9.47]
[Epoch 1/160][Iter 310/1848][lr 0.000000][Loss: obj 7.73 || cls 28.51 || reg 14.62 || size 480 || time: 8.34]
[Epoch 1/160][Iter 320/1848][lr 0.000000][Loss: obj 5.56 || cls 23.59 || reg 12.55 || size 320 || time: 12.03]
[Epoch 1/160][Iter 330/1848][lr 0.000000][Loss: obj 7.11 || cls 32.06 || reg 17.39 || size 384 || time: 8.13]
[Epoch 1/160][Iter 340/1848][lr 0.000000][Loss: obj 7.08 || cls 26.78 || reg 13.68 || size 448 || time: 10.08]
[Epoch 1/160][Iter 350/1848][lr 0.000000][Loss: obj 7.33 || cls 26.98 || reg 13.76 || size 448 || time: 11.56]
[Epoch 1/160][Iter 360/1848][lr 0.000000][Loss: obj 5.94 || cls 23.73 || reg 12.19 || size 352 || time: 10.83]
[Epoch 1/160][Iter 370/1848][lr 0.000000][Loss: obj 5.88 || cls 20.43 || reg 10.11 || size 416 || time: 8.73]
[Epoch 1/160][Iter 380/1848][lr 0.000000][Loss: obj 6.23 || cls 19.07 || reg 9.60 || size 512 || time: 10.68]
[Epoch 1/160][Iter 390/1848][lr 0.000000][Loss: obj 6.90 || cls 25.16 || reg 12.94 || size 448 || time: 12.21]
[Epoch 1/160][Iter 400/1848][lr 0.000000][Loss: obj 7.61 || cls 28.88 || reg 15.14 || size 480 || time: 10.36]
[Epoch 1/160][Iter 410/1848][lr 0.000000][Loss: obj 7.36 || cls 25.18 || reg 12.80 || size 512 || time: 11.15]
[Epoch 1/160][Iter 420/1848][lr 0.000000][Loss: obj 5.54 || cls 24.75 || reg 12.95 || size 320 || time: 10.26]
[Epoch 1/160][Iter 430/1848][lr 0.000000][Loss: obj 5.84 || cls 23.54 || reg 11.87 || size 352 || time: 7.66]
[Epoch 1/160][Iter 440/1848][lr 0.000000][Loss: obj 6.11 || cls 22.70 || reg 11.92 || size 448 || time: 8.34]
[Epoch 1/160][Iter 450/1848][lr 0.000000][Loss: obj 7.23 || cls 26.22 || reg 13.35 || size 480 || time: 11.90]
[Epoch 1/160][Iter 460/1848][lr 0.000000][Loss: obj 7.17 || cls 33.57 || reg 18.24 || size 352 || time: 11.82]
[Epoch 1/160][Iter 470/1848][lr 0.000000][Loss: obj 5.79 || cls 23.59 || reg 12.15 || size 384 || time: 8.45]
[Epoch 1/160][Iter 480/1848][lr 0.000000][Loss: obj 7.84 || cls 27.62 || reg 14.09 || size 512 || time: 10.22]
[Epoch 1/160][Iter 490/1848][lr 0.000000][Loss: obj 7.06 || cls 25.55 || reg 12.75 || size 416 || time: 12.85]
[Epoch 1/160][Iter 500/1848][lr 0.000000][Loss: obj 5.75 || cls 23.14 || reg 12.00 || size 384 || time: 9.86]
[Epoch 1/160][Iter 510/1848][lr 0.000000][Loss: obj 6.58 || cls 26.52 || reg 13.74 || size 352 || time: 9.23]
[Epoch 1/160][Iter 520/1848][lr 0.000000][Loss: obj 6.36 || cls 20.86 || reg 10.30 || size 480 || time: 9.18]
[Epoch 1/160][Iter 530/1848][lr 0.000000][Loss: obj 6.72 || cls 23.49 || reg 11.97 || size 512 || time: 11.69]
[Epoch 1/160][Iter 540/1848][lr 0.000000][Loss: obj 5.48 || cls 22.11 || reg 11.22 || size 320 || time: 11.89]
[Epoch 1/160][Iter 550/1848][lr 0.000000][Loss: obj 6.07 || cls 25.57 || reg 13.36 || size 384 || time: 6.84]
[Epoch 1/160][Iter 560/1848][lr 0.000001][Loss: obj 6.99 || cls 21.86 || reg 10.78 || size 480 || time: 9.89]
[Epoch 1/160][Iter 570/1848][lr 0.000001][Loss: obj 7.20 || cls 28.84 || reg 14.97 || size 480 || time: 12.41]
[Epoch 1/160][Iter 580/1848][lr 0.000001][Loss: obj 6.53 || cls 22.46 || reg 11.09 || size 448 || time: 12.02]
[Epoch 1/160][Iter 590/1848][lr 0.000001][Loss: obj 7.07 || cls 26.63 || reg 13.80 || size 480 || time: 9.90]
[Epoch 1/160][Iter 600/1848][lr 0.000001][Loss: obj 6.49 || cls 29.68 || reg 16.09 || size 320 || time: 10.87]
[Epoch 1/160][Iter 610/1848][lr 0.000001][Loss: obj 6.68 || cls 21.54 || reg 10.95 || size 512 || time: 8.41]
[Epoch 1/160][Iter 620/1848][lr 0.000001][Loss: obj 6.88 || cls 25.40 || reg 12.98 || size 416 || time: 12.47]
[Epoch 1/160][Iter 630/1848][lr 0.000001][Loss: obj 5.79 || cls 17.77 || reg 9.03 || size 512 || time: 9.43]
[Epoch 1/160][Iter 640/1848][lr 0.000001][Loss: obj 4.93 || cls 24.18 || reg 13.11 || size 320 || time: 11.16]
